name,age,gender,country,state,city,parent_occupation,earning_class,level_of_student,level_of_course,course_name,time_spent_per_day,material_name,material_level,iq_of_student,assessment_score,promoted_or_skipped
Student_7366,7,Male,India,Karnataka,Mysore,Teacher,High,Intermediate,Advanced,SQL,4.49,Tutor,Hard,121,88,Promoted
Student_7367,15,Male,India,Karnataka,Bangalore,Other,High,Intermediate,Intermediate,SQL,4.09,Tutor,Easy,117,82,Promoted
Student_7368,17,Female,India,Maharashtra,Mumbai,Teacher,High,Intermediate,Basic,JavaScript,7,College,Easy,97,86,Promoted
Student_7369,17,Male,India,Maharashtra,Mumbai,Business,High,Beginner,Advanced,Java,5.21,Book,Hard,105,86,Promoted
Student_7370,6,Female,India,Delhi,Karol Bagh,Teacher,Middle,Advanced,Advanced,JavaScript,4.67,Tutor,Easy,138,100,Promoted
Student_7371,10,Male,India,Delhi,Karol Bagh,Engineer,High,Advanced,Advanced,JavaScript,3.74,Online Learning,Medium,99,73,Skipped
Student_7372,17,Male,India,Delhi,Dwarka,Doctor,Middle,Beginner,Advanced,C++,4.65,College,Hard,107,87,Promoted
Student_7373,9,Female,India,West Bengal,Kolkata,Other,High,Advanced,Advanced,JavaScript,4.48,PDF,Medium,85,73,Skipped
Student_7374,7,Male,India,West Bengal,Howrah,Teacher,High,Advanced,Intermediate,JavaScript,4.48,Tutor,Medium,134,91,Promoted
Student_7375,6,Male,India,West Bengal,Kolkata,Doctor,High,Advanced,Basic,Java,6.88,Book,Medium,92,92,Promoted
Student_7376,12,Female,India,Delhi,Karol Bagh,Doctor,Middle,Beginner,Basic,Python,5.2,Book,Hard,112,79,Promoted
Student_7377,15,Male,India,Karnataka,Hubli,Business,Middle,Advanced,Intermediate,Java,5.38,Tutor,Medium,122,93,Promoted
Student_7378,9,Female,India,Karnataka,Mysore,Doctor,High,Beginner,Intermediate,C++,3.42,PDF,Easy,157,91,Promoted
Student_7379,9,Female,India,Maharashtra,Nagpur,Engineer,High,Intermediate,Basic,C++,5.02,Book,Hard,100,84,Promoted
Student_7380,9,Male,India,Maharashtra,Nagpur,Business,Low,Beginner,Intermediate,JavaScript,4.22,Online Learning,Easy,140,95,Promoted
Student_7381,11,Female,India,Tamil Nadu,Coimbatore,Other,Middle,Intermediate,Intermediate,SQL,5.47,College,Easy,92,87,Promoted
Student_7382,8,Male,India,West Bengal,Howrah,Teacher,Low,Advanced,Basic,JavaScript,7.76,College,Easy,156,100,Promoted
Student_7383,16,Female,India,Tamil Nadu,Madurai,Business,Middle,Advanced,Basic,JavaScript,4.43,College,Medium,155,94,Promoted
Student_7384,12,Female,India,Delhi,Karol Bagh,Government Job,Middle,Advanced,Intermediate,SQL,7.43,Tutor,Easy,92,96,Promoted
Student_7385,15,Female,India,Delhi,Dwarka,Engineer,Low,Advanced,Basic,Java,5.45,Online Learning,Medium,111,83,Promoted
Student_7386,15,Female,India,Delhi,New Delhi,Teacher,Middle,Advanced,Intermediate,Java,6.15,Tutor,Easy,117,97,Promoted
Student_7387,7,Female,India,Maharashtra,Nagpur,Doctor,High,Beginner,Advanced,SQL,5.49,Online Learning,Easy,124,95,Promoted
Student_7388,6,Female,India,Delhi,Dwarka,Teacher,High,Beginner,Basic,Java,4.74,College,Hard,147,92,Promoted
Student_7389,16,Male,India,Tamil Nadu,Madurai,Government Job,Middle,Intermediate,Basic,SQL,4.79,PDF,Easy,131,93,Promoted
Student_7390,16,Male,India,Karnataka,Mysore,Doctor,Middle,Advanced,Advanced,Java,4.09,Online Learning,Hard,139,98,Promoted
Student_7391,7,Male,India,Tamil Nadu,Madurai,Government Job,High,Beginner,Intermediate,JavaScript,5.41,Tutor,Hard,153,93,Promoted
Student_7392,6,Male,India,West Bengal,Durgapur,Other,Middle,Intermediate,Intermediate,Python,6.19,Online Learning,Medium,127,96,Promoted
Student_7393,17,Female,India,Maharashtra,Pune,Doctor,High,Advanced,Intermediate,Java,4.71,Online Learning,Easy,156,100,Promoted
Student_7394,13,Female,India,Tamil Nadu,Coimbatore,Teacher,High,Advanced,Basic,Python,3.52,College,Easy,143,85,Promoted
Student_7395,6,Female,India,Maharashtra,Mumbai,Doctor,High,Advanced,Advanced,JavaScript,3.93,Tutor,Medium,139,100,Promoted
Student_7396,14,Female,India,Karnataka,Mysore,Business,Low,Advanced,Intermediate,Python,4.16,Online Learning,Hard,119,79,Promoted
Student_7397,17,Male,India,Delhi,Dwarka,Doctor,High,Beginner,Advanced,JavaScript,5.2,Book,Medium,117,87,Promoted
Student_7398,8,Female,India,Maharashtra,Pune,Other,High,Intermediate,Advanced,C++,3.9,College,Hard,149,96,Promoted
Student_7399,11,Male,India,West Bengal,Howrah,Other,High,Intermediate,Advanced,SQL,2.81,Tutor,Hard,108,79,Promoted
Student_7400,10,Male,India,Delhi,Karol Bagh,Business,High,Advanced,Advanced,Python,4.6,College,Hard,85,84,Promoted
Student_7401,9,Male,India,West Bengal,Durgapur,Other,Middle,Advanced,Intermediate,JavaScript,6.92,Book,Easy,114,95,Promoted
Student_7402,14,Female,India,Tamil Nadu,Coimbatore,Teacher,Middle,Beginner,Basic,SQL,5.2,Online Learning,Medium,147,100,Promoted
Student_7403,12,Male,India,Maharashtra,Mumbai,Government Job,High,Intermediate,Advanced,Python,5.02,Online Learning,Medium,93,80,Promoted
Student_7404,16,Male,India,West Bengal,Durgapur,Engineer,Middle,Advanced,Advanced,C++,3.77,Online Learning,Medium,83,77,Promoted
Student_7405,12,Male,India,Maharashtra,Mumbai,Business,High,Intermediate,Basic,SQL,4.15,College,Hard,107,92,Promoted
Student_7406,6,Male,India,Delhi,New Delhi,Business,High,Beginner,Advanced,C++,5.23,College,Easy,116,93,Promoted
Student_7407,10,Male,India,Maharashtra,Pune,Business,Low,Intermediate,Advanced,SQL,3.48,College,Hard,127,85,Promoted
Student_7408,7,Female,India,Maharashtra,Nagpur,Doctor,Middle,Intermediate,Basic,Python,6.75,Tutor,Easy,144,100,Promoted
Student_7409,15,Male,India,Delhi,New Delhi,Engineer,Low,Advanced,Intermediate,C++,3.48,Online Learning,Medium,127,78,Promoted
Student_7410,14,Female,India,Karnataka,Bangalore,Other,High,Advanced,Basic,Python,6.38,Book,Medium,147,100,Promoted
Student_7411,15,Male,India,Maharashtra,Mumbai,Teacher,High,Intermediate,Basic,JavaScript,5.21,Online Learning,Medium,93,89,Promoted
Student_7412,6,Male,India,Maharashtra,Pune,Doctor,Middle,Intermediate,Basic,Java,4.88,Tutor,Hard,154,100,Promoted
Student_7413,14,Male,India,Maharashtra,Nagpur,Doctor,Middle,Advanced,Basic,Java,4.74,PDF,Hard,86,75,Promoted
Student_7414,17,Female,India,Karnataka,Mysore,Government Job,Middle,Advanced,Basic,Java,6.95,Book,Hard,145,100,Promoted
Student_7415,16,Male,India,Maharashtra,Nagpur,Doctor,Low,Advanced,Advanced,Java,3.24,College,Medium,132,87,Promoted
Student_7416,17,Female,India,Maharashtra,Nagpur,Teacher,Middle,Intermediate,Intermediate,JavaScript,3.84,Online Learning,Hard,123,85,Promoted
Student_7417,13,Male,India,Karnataka,Hubli,Teacher,High,Beginner,Intermediate,JavaScript,5.53,Book,Easy,149,100,Promoted
Student_7418,17,Male,India,Tamil Nadu,Coimbatore,Doctor,High,Beginner,Basic,SQL,2.58,Tutor,Hard,143,91,Promoted
Student_7419,14,Female,India,Karnataka,Mysore,Doctor,Low,Intermediate,Basic,Java,4.66,Tutor,Medium,148,89,Promoted
Student_7420,8,Male,India,Tamil Nadu,Madurai,Other,Middle,Beginner,Intermediate,JavaScript,5.73,Book,Medium,115,93,Promoted
Student_7421,8,Male,India,Karnataka,Bangalore,Government Job,High,Beginner,Advanced,JavaScript,7.09,Tutor,Medium,134,100,Promoted
Student_7422,9,Female,India,Tamil Nadu,Chennai,Doctor,Middle,Beginner,Basic,JavaScript,2.62,College,Medium,145,85,Promoted
Student_7423,10,Female,India,Tamil Nadu,Coimbatore,Business,Middle,Beginner,Advanced,SQL,5.41,Book,Easy,96,86,Promoted
Student_7424,13,Female,India,Karnataka,Bangalore,Engineer,Low,Beginner,Advanced,SQL,6.14,Tutor,Hard,125,92,Promoted
Student_7425,10,Male,India,Maharashtra,Pune,Government Job,High,Advanced,Advanced,Java,6.38,Online Learning,Medium,96,87,Promoted
Student_7426,17,Male,India,Tamil Nadu,Chennai,Other,Low,Intermediate,Basic,C++,3.28,Book,Easy,122,89,Promoted
Student_7427,14,Male,India,West Bengal,Kolkata,Business,High,Beginner,Basic,Python,2.59,College,Medium,104,80,Promoted
Student_7428,17,Female,India,Karnataka,Bangalore,Other,Low,Intermediate,Basic,SQL,4.7,Tutor,Easy,94,88,Promoted
Student_7429,13,Male,India,West Bengal,Howrah,Business,High,Intermediate,Basic,C++,5.17,Tutor,Medium,137,100,Promoted
Student_7430,9,Female,India,Delhi,New Delhi,Business,Middle,Intermediate,Basic,JavaScript,3.33,PDF,Hard,137,90,Promoted
Student_7431,15,Male,India,West Bengal,Kolkata,Business,High,Beginner,Advanced,SQL,5.47,Book,Easy,85,74,Skipped
Student_7432,12,Male,India,Delhi,Dwarka,Doctor,Middle,Beginner,Basic,SQL,3.38,PDF,Medium,83,71,Skipped
Student_7433,16,Female,India,Tamil Nadu,Chennai,Other,Middle,Beginner,Basic,Java,4.3,PDF,Easy,102,86,Promoted
Student_7434,16,Male,India,Tamil Nadu,Chennai,Teacher,High,Beginner,Advanced,JavaScript,3.49,Tutor,Medium,102,80,Promoted
Student_7435,12,Female,India,Karnataka,Hubli,Government Job,High,Beginner,Basic,Java,5.07,Tutor,Medium,132,100,Promoted
Student_7436,16,Male,India,Karnataka,Bangalore,Government Job,High,Advanced,Basic,Python,5.31,Book,Medium,124,92,Promoted
Student_7437,14,Female,India,Delhi,New Delhi,Other,Middle,Intermediate,Basic,Python,4.49,College,Easy,127,98,Promoted
Student_7438,17,Female,India,Delhi,Dwarka,Other,Middle,Beginner,Advanced,SQL,6.77,College,Easy,154,100,Promoted
Student_7439,14,Male,India,Karnataka,Hubli,Government Job,High,Beginner,Basic,C++,3.86,Tutor,Easy,136,82,Promoted
Student_7440,10,Female,India,Maharashtra,Pune,Business,High,Advanced,Basic,C++,2.72,Online Learning,Easy,150,87,Promoted
Student_7441,8,Male,India,West Bengal,Kolkata,Government Job,Low,Advanced,Intermediate,Java,6.14,Online Learning,Medium,116,93,Promoted
Student_7442,10,Male,India,Tamil Nadu,Madurai,Doctor,Low,Intermediate,Advanced,Java,2.91,College,Medium,94,79,Promoted
Student_7443,17,Female,India,Tamil Nadu,Coimbatore,Other,Low,Beginner,Basic,Python,5.01,College,Medium,119,94,Promoted
Student_7444,10,Female,India,Delhi,Karol Bagh,Other,High,Beginner,Advanced,C++,5.01,Tutor,Hard,93,83,Promoted
Student_7445,13,Female,India,Tamil Nadu,Chennai,Doctor,Low,Intermediate,Basic,Python,4.59,Book,Hard,100,81,Promoted
Student_7446,14,Male,India,Karnataka,Hubli,Engineer,Low,Beginner,Intermediate,Java,5.08,Online Learning,Hard,98,77,Promoted
Student_7447,6,Male,India,Karnataka,Hubli,Other,Middle,Intermediate,Intermediate,SQL,2.84,PDF,Medium,139,86,Promoted
Student_7448,11,Male,India,Delhi,Dwarka,Government Job,Middle,Intermediate,Advanced,JavaScript,5.16,College,Hard,112,88,Promoted
Student_7449,12,Female,India,Delhi,Karol Bagh,Teacher,Low,Beginner,Advanced,Python,5.17,College,Hard,81,74,Skipped
Student_7450,17,Male,India,Tamil Nadu,Coimbatore,Other,Middle,Intermediate,Advanced,Java,3.5,PDF,Easy,129,85,Promoted
Student_7451,9,Male,India,West Bengal,Howrah,Teacher,High,Advanced,Advanced,Java,5.22,Online Learning,Medium,90,86,Promoted
Student_7452,10,Male,India,West Bengal,Kolkata,Government Job,High,Advanced,Basic,C++,4.74,Online Learning,Hard,120,94,Promoted
Student_7453,15,Male,India,West Bengal,Kolkata,Teacher,High,Advanced,Basic,C++,4.26,Online Learning,Easy,136,86,Promoted
Student_7454,14,Male,India,West Bengal,Howrah,Business,Low,Beginner,Intermediate,Java,3.59,PDF,Hard,89,75,Promoted
Student_7455,16,Male,India,Delhi,Karol Bagh,Doctor,Low,Advanced,Advanced,SQL,5.04,PDF,Easy,123,97,Promoted
Student_7456,14,Male,India,West Bengal,Kolkata,Business,High,Beginner,Advanced,Python,3.75,Book,Easy,149,100,Promoted
Student_7457,6,Male,India,Karnataka,Hubli,Other,High,Advanced,Intermediate,JavaScript,4.32,College,Easy,119,95,Promoted
Student_7458,13,Male,India,Delhi,Karol Bagh,Government Job,Middle,Intermediate,Basic,Python,5.36,Book,Medium,154,100,Promoted
Student_7459,7,Female,India,Karnataka,Bangalore,Other,Low,Advanced,Intermediate,Python,3.94,College,Hard,156,94,Promoted
Student_7460,8,Male,India,Maharashtra,Nagpur,Business,Low,Advanced,Intermediate,SQL,3.57,Online Learning,Medium,119,87,Promoted
Student_7461,6,Female,India,Karnataka,Mysore,Business,High,Intermediate,Advanced,Java,3.1,Online Learning,Medium,87,75,Promoted
Student_7462,8,Male,India,Tamil Nadu,Madurai,Business,Middle,Beginner,Advanced,Java,5.5,Book,Easy,154,99,Promoted
Student_7463,9,Female,India,West Bengal,Durgapur,Government Job,Middle,Advanced,Intermediate,C++,5.01,Online Learning,Medium,103,85,Promoted
Student_7464,12,Male,India,Tamil Nadu,Chennai,Engineer,High,Beginner,Basic,C++,5.51,Tutor,Easy,154,100,Promoted
Student_7465,16,Male,India,Delhi,Karol Bagh,Teacher,High,Intermediate,Intermediate,C++,4.43,PDF,Hard,103,84,Promoted
Student_7466,12,Female,India,Delhi,New Delhi,Government Job,High,Advanced,Advanced,Python,5.97,PDF,Hard,159,100,Promoted
Student_7467,14,Male,India,Karnataka,Bangalore,Teacher,Low,Advanced,Advanced,Python,6.7,College,Easy,152,100,Promoted
Student_7468,7,Male,India,West Bengal,Howrah,Doctor,Low,Intermediate,Basic,JavaScript,4.67,Tutor,Easy,110,91,Promoted
Student_7469,10,Male,India,Delhi,New Delhi,Other,High,Intermediate,Advanced,JavaScript,5.08,Tutor,Hard,114,85,Promoted
Student_7470,14,Female,India,Tamil Nadu,Coimbatore,Teacher,Middle,Beginner,Intermediate,C++,2.38,PDF,Hard,99,78,Promoted
Student_7471,13,Female,India,Tamil Nadu,Chennai,Government Job,High,Beginner,Intermediate,SQL,5.65,PDF,Easy,126,95,Promoted
Student_7472,14,Female,India,West Bengal,Kolkata,Government Job,Middle,Advanced,Intermediate,SQL,5.13,College,Medium,150,99,Promoted
Student_7473,11,Female,India,Karnataka,Mysore,Teacher,Middle,Advanced,Intermediate,Python,4.68,Tutor,Medium,124,100,Promoted
Student_7474,11,Female,India,West Bengal,Durgapur,Business,Middle,Beginner,Basic,Java,4.8,Online Learning,Easy,81,77,Promoted
Student_7475,10,Male,India,West Bengal,Howrah,Teacher,Low,Intermediate,Intermediate,Java,1.33,College,Easy,114,84,Promoted
Student_7476,8,Male,India,West Bengal,Durgapur,Other,Low,Beginner,Basic,Java,5.19,Book,Easy,106,83,Promoted
Student_7477,9,Female,India,Delhi,New Delhi,Engineer,High,Beginner,Advanced,C++,5.38,College,Medium,85,78,Promoted
Student_7478,14,Male,India,Karnataka,Mysore,Government Job,Middle,Advanced,Intermediate,SQL,4.72,Tutor,Hard,99,77,Promoted
Student_7479,12,Male,India,Tamil Nadu,Coimbatore,Teacher,Low,Advanced,Intermediate,SQL,4.81,Tutor,Medium,153,96,Promoted
Student_7480,6,Male,India,Delhi,New Delhi,Doctor,Middle,Intermediate,Basic,JavaScript,5.69,Tutor,Easy,113,96,Promoted
Student_7481,10,Male,India,Delhi,Karol Bagh,Other,Middle,Intermediate,Advanced,SQL,4.34,Tutor,Easy,104,83,Promoted
Student_7482,14,Male,India,Delhi,Karol Bagh,Doctor,Low,Advanced,Advanced,C++,3.92,PDF,Easy,157,95,Promoted
Student_7483,13,Female,India,Maharashtra,Nagpur,Teacher,Middle,Intermediate,Basic,SQL,5.6,Online Learning,Easy,134,92,Promoted
Student_7484,7,Male,India,Karnataka,Mysore,Engineer,Middle,Beginner,Basic,Java,5.22,PDF,Medium,105,93,Promoted
Student_7485,13,Female,India,Karnataka,Bangalore,Teacher,Middle,Intermediate,Basic,C++,4.94,College,Easy,119,90,Promoted
Student_7486,11,Female,India,Tamil Nadu,Madurai,Doctor,High,Advanced,Basic,C++,4.43,Online Learning,Easy,97,80,Promoted
Student_7487,11,Female,India,Maharashtra,Mumbai,Engineer,Low,Beginner,Intermediate,JavaScript,2.89,Online Learning,Medium,107,88,Promoted
Student_7488,15,Male,India,Tamil Nadu,Madurai,Other,Middle,Advanced,Advanced,JavaScript,3.94,Online Learning,Medium,107,86,Promoted
Student_7489,8,Female,India,Tamil Nadu,Madurai,Engineer,Low,Advanced,Basic,JavaScript,4.94,Book,Easy,82,85,Promoted
Student_7490,8,Male,India,Tamil Nadu,Chennai,Doctor,Middle,Advanced,Intermediate,SQL,4.27,Online Learning,Hard,149,92,Promoted
Student_7491,15,Female,India,Maharashtra,Pune,Business,Middle,Intermediate,Intermediate,SQL,2.98,Online Learning,Hard,150,90,Promoted
Student_7492,13,Female,India,Maharashtra,Mumbai,Other,Middle,Intermediate,Basic,C++,6.31,Book,Medium,144,100,Promoted
Student_7493,12,Male,India,West Bengal,Howrah,Engineer,High,Advanced,Advanced,Java,3.55,PDF,Hard,131,86,Promoted
Student_7494,9,Female,India,Delhi,New Delhi,Business,Middle,Intermediate,Advanced,Python,1.74,College,Hard,144,85,Promoted
Student_7495,10,Male,India,West Bengal,Howrah,Engineer,High,Advanced,Basic,SQL,6.3,Tutor,Hard,117,96,Promoted
Student_7496,6,Female,India,West Bengal,Kolkata,Doctor,Middle,Beginner,Basic,C++,2.95,Online Learning,Hard,82,70,Skipped
Student_7497,11,Male,India,Karnataka,Hubli,Engineer,Middle,Beginner,Advanced,Java,6.87,PDF,Hard,156,100,Promoted
Student_7498,15,Female,India,Tamil Nadu,Chennai,Doctor,Low,Beginner,Intermediate,Python,5.52,PDF,Easy,92,90,Promoted
Student_7499,6,Female,India,Delhi,Dwarka,Business,Low,Advanced,Intermediate,C++,5.25,PDF,Easy,80,73,Skipped
Student_7500,10,Female,India,Karnataka,Mysore,Teacher,Low,Intermediate,Advanced,JavaScript,3.34,Online Learning,Hard,119,82,Promoted
Student_7501,9,Male,India,Tamil Nadu,Chennai,Doctor,High,Advanced,Intermediate,Java,3.05,PDF,Easy,123,86,Promoted
Student_7502,14,Female,India,Karnataka,Hubli,Engineer,Middle,Advanced,Intermediate,JavaScript,6.05,College,Easy,153,100,Promoted
Student_7503,14,Female,India,West Bengal,Howrah,Doctor,Low,Beginner,Intermediate,SQL,5.62,Tutor,Hard,94,85,Promoted
Student_7504,12,Male,India,Delhi,Dwarka,Engineer,Middle,Intermediate,Basic,C++,5.5,Tutor,Medium,125,95,Promoted
Student_7505,17,Female,India,Maharashtra,Pune,Business,High,Beginner,Basic,Python,3.8,College,Easy,110,88,Promoted
Student_7506,8,Male,India,West Bengal,Howrah,Government Job,Low,Intermediate,Basic,C++,4.81,Online Learning,Medium,83,83,Promoted
Student_7507,17,Female,India,Delhi,New Delhi,Doctor,High,Advanced,Intermediate,JavaScript,4.39,Tutor,Hard,120,92,Promoted
Student_7508,14,Female,India,Tamil Nadu,Coimbatore,Doctor,High,Advanced,Basic,Java,5.07,College,Hard,82,76,Promoted
Student_7509,16,Female,India,Karnataka,Hubli,Doctor,Middle,Advanced,Advanced,C++,4.3,Tutor,Easy,99,77,Promoted
Student_7510,9,Female,India,Karnataka,Bangalore,Doctor,Low,Intermediate,Basic,Python,7.18,Tutor,Easy,108,93,Promoted
Student_7511,11,Female,India,Karnataka,Hubli,Teacher,High,Intermediate,Intermediate,Java,4.3,Online Learning,Easy,83,81,Promoted
Student_7512,11,Female,India,Karnataka,Bangalore,Teacher,High,Advanced,Basic,C++,4.14,Tutor,Medium,156,100,Promoted
Student_7513,14,Male,India,Delhi,New Delhi,Government Job,Middle,Advanced,Advanced,C++,2.85,Book,Hard,157,100,Promoted
Student_7514,10,Male,India,Delhi,Dwarka,Teacher,Low,Intermediate,Basic,C++,4.97,PDF,Easy,89,81,Promoted
Student_7515,16,Male,India,Tamil Nadu,Chennai,Other,Low,Beginner,Intermediate,JavaScript,4.84,Book,Easy,111,88,Promoted
Student_7516,11,Male,India,Delhi,Karol Bagh,Government Job,High,Beginner,Advanced,C++,6.84,College,Hard,129,86,Promoted
Student_7517,15,Female,India,Karnataka,Hubli,Teacher,Middle,Advanced,Basic,Python,4.69,Online Learning,Easy,116,86,Promoted
Student_7518,6,Male,India,Karnataka,Bangalore,Engineer,High,Advanced,Intermediate,JavaScript,3.58,Online Learning,Easy,96,76,Promoted
Student_7519,12,Female,India,Maharashtra,Pune,Doctor,Middle,Advanced,Advanced,SQL,5.48,Online Learning,Easy,125,95,Promoted
Student_7520,9,Male,India,Maharashtra,Pune,Engineer,Low,Advanced,Intermediate,Java,7.22,Online Learning,Medium,138,96,Promoted
Student_7521,7,Male,India,West Bengal,Howrah,Other,Low,Advanced,Advanced,C++,4.53,Book,Hard,134,96,Promoted
Student_7522,11,Female,India,West Bengal,Howrah,Government Job,High,Beginner,Intermediate,C++,5.98,Tutor,Hard,124,96,Promoted
Student_7523,7,Female,India,Delhi,Dwarka,Business,Middle,Beginner,Intermediate,Java,3.85,College,Medium,115,85,Promoted
Student_7524,11,Male,India,West Bengal,Howrah,Doctor,Low,Beginner,Intermediate,Java,2.46,College,Medium,135,91,Promoted
Student_7525,8,Female,India,Delhi,New Delhi,Engineer,High,Advanced,Advanced,C++,4.61,College,Hard,86,75,Promoted
Student_7526,12,Male,India,West Bengal,Kolkata,Business,High,Intermediate,Basic,JavaScript,7.45,College,Medium,116,100,Promoted
Student_7527,16,Male,India,Delhi,New Delhi,Business,High,Beginner,Intermediate,JavaScript,5.17,PDF,Hard,117,94,Promoted
Student_7528,6,Male,India,Karnataka,Bangalore,Other,Middle,Advanced,Advanced,JavaScript,4.77,Online Learning,Hard,104,84,Promoted
Student_7529,8,Male,India,West Bengal,Kolkata,Business,High,Beginner,Basic,C++,5.62,College,Medium,129,99,Promoted
Student_7530,13,Female,India,West Bengal,Howrah,Engineer,Middle,Intermediate,Intermediate,Python,4.08,PDF,Hard,99,79,Promoted
Student_7531,12,Male,India,West Bengal,Durgapur,Other,High,Advanced,Advanced,C++,2.22,College,Hard,130,90,Promoted
