course_name,instructor,course url,course description,reviews_avg,reviews_count,course_duration,lectures_count,level,course_flag,students_count,,,,
GRUNT js: Automate web development tasks and save your time,Arkadiusz Włodarczyk,https://www.udemy.com/course/gruntjs-automate-web-development-tasks-and-save-your-time/,Save time automating web development tasks like compressing CSS/JS files on fly. Set Grunt and enjoy your free time!,Rating: 4.4 out of 5,185 reviews,1.5 total hours,18 lectures,All Levels,,"38,782 students",,,,
REST API Automation with RestSharp & HTTP Client,Rahul Singh Rathore,https://www.udemy.com/course/rest-api-automation-with-restsharp-http-client/,End to End API Automation with RestSharp Framework & HTTP Client Library,Rating: 4.6 out of 5,185 reviews,17 total hours,208 lectures,Intermediate,,"1,082 students",,,,
,,,,,,,,,,,,,,
Introduction to Basic Database Concepts,Bluelime Learning Solutions,https://www.udemy.com/course/introduction-to-basic-database-concepts/,Learn the basic fundamentals of databases,Rating: 4.2 out of 5,185 reviews,41 total mins,11 lectures,Beginner,,"1,473 students",,,,
Server Side Swift Using Vapor 4 in iOS,Mohammad Azam,https://www.udemy.com/course/server-side-swift-using-vapor-4-in-ios/,Take your Swift Language to the Cloud!,Rating: 4.5 out of 5,185 reviews,6.5 total hours,77 lectures,All Levels,,896 students,,,,
Build a Website in 30 Minutes,Justin Nifong,https://www.udemy.com/course/30-minute-website/,Learn to build a website without wasting time,Rating: 3.7 out of 5,185 reviews,32 total mins,12 lectures,Beginner,,"13,135 students",,,,
Natural Language Processing for Text Summarization,"Jones Granatyr, IA Expert Academy",https://www.udemy.com/course/text-summarization-natural-language-processing-python/,Understand the basic theory and implement three algorithms step by step in Python! Implementations from scratch!,Rating: 4.3 out of 5,185 reviews,5 total hours,44 lectures,Beginner,,"14,688 students",,,,
Natural Language Processing for Text Summarization,Uplatz Training,https://www.udemy.com/course/machine-learning-concepts-and-application-of-ml-using-python/,Learn core concepts of Machine Learning. Apply ML techniques to real-world problems and develop AI/ML based applications,Rating: 4.3 out of 5,185 reviews,63.5 total hours,160 lectures,All Levels,,"14,688 students",,,,
Professional Web Scraping with Java,Patrick Meier,https://www.udemy.com/course/learn-web-scraping-with-java-in-just-1-hour/,Learn how to scrape data from any static or dynamic / AJAX web page using Java in a short and concise way.,Rating: 4.5 out of 5,185 reviews,1.5 total hours,18 lectures,Intermediate,,"1,412 students",,,,
Game Development With C#,David Dolynny,https://www.udemy.com/course/make-a-katamari-style-sticky-ball-game-in-unity/,Are you stuck with creating your first video game?,Rating: 4.6 out of 5,185 reviews,1 total hour,11 lectures,All Levels,,"29,377 students",,,,
IBM Cognos Framework Manager,Packt Publishing,https://www.udemy.com/course/ibm-cognos-framework-manager/,"Whether you're a beginner or a pro, there is always something new to learn in Framework Manager",Rating: 3.4 out of 5,185 reviews,1.5 total hours,29 lectures,Intermediate,,709 students,,,,
Pivotal Cloud Foundry (PCF) For Java and Spring Developers,Infybuzz Learning,https://www.udemy.com/course/learn-pivotal-cloud-foundry-pcf-deploy-spring-boot-spring-mvc-apps/,Deploy Spring Boot and Spring MVC Applications To Pivotal Cloud Foundry With MySQL. Learn Spring Cloud with Spring Boot.,Rating: 4.4 out of 5,185 reviews,2 total hours,33 lectures,All Levels,,911 students,,,,
HTML and HTML5 For Beginners 2016,IT Solutions,https://www.udemy.com/course/html-and-html5-for-beginners-2016/,Explanation of HTML and HTML 5 from the very beginning,Rating: 3.9 out of 5,185 reviews,3 total hours,32 lectures,All Levels,,597 students,,,,
Learn To Program JavaScript (in ten easy steps),Huw Collingbourne,https://www.udemy.com/course/learn-to-program-javascript-in-ten-easy-steps/,The simplest way to learn to program JavaScript - the language of the web.,Rating: 4.7 out of 5,185 reviews,5.5 total hours,44 lectures,Beginner,,"3,258 students",,,,
Using gRPC in Microservices Communication with .Net 5,Mehmet Ozkaya,https://www.udemy.com/course/using-grpc-in-microservices-communication-with-net-5/,Building a high-performance gRPC Inter-service Communication between backend microservices with .Net 5 and AspNet 5,Rating: 4.8 out of 5,184 reviews,7.5 total hours,92 lectures,Intermediate,,"1,992 students",,,,
AWS Serverless Microservices with Patterns & Best Practices,Mehmet Ozkaya,https://www.udemy.com/course/aws-serverless-microservices-lambda-eventbridge-sqs-apigateway/,"AWS Event-driven Serverless Microservices using AWS Lambda, API Gateway, EventBridge, SQS, DynamoDB and CDK for IaC",Rating: 4.4 out of 5,184 reviews,29 total hours,249 lectures,Intermediate,,"3,928 students",,,,
Electron & React JS: Build a Native Chat App with Javascript,"Eincode by Filip Jerga, Filip Jerga",https://www.udemy.com/course/electron-react-js-build-a-native-chat-app-with-javascript/,Learn how to build a chat app with Electron & React JS. Utilize React JS + Firebase(DB) to create a fully native app,Rating: 4.3 out of 5,184 reviews,15 total hours,112 lectures,All Levels,,"1,602 students",,,,
Build Responsive Websites with HTML5 and CSS3,Bels Code,https://www.udemy.com/course/build-responsive-websites-with-html5-and-css3-i/,"Build modern websites & UIs with HTML5, CSS3",Rating: 3.6 out of 5,184 reviews,1 total hour,6 lectures,Beginner,,"12,656 students",,,,
Back to School Web Development and Programming Bundle,John Bura,https://www.udemy.com/course/back-to-school-web-development-and-programming-bundle/,This course has 42 hours of content!,Rating: 4.7 out of 5,184 reviews,44.5 total hours,779 lectures,Beginner,,"18,420 students",,,,
"Complete Python Challenges, Python MCQ& Python Recap in 2022",Temotec Learning Academy,https://www.udemy.com/course/python-exercises-workbook/,Python 3 MCQ questions & Python Exercises & Python Examples to be a Python job ready for upcoming Python interview.,Rating: 3.9 out of 5,184 reviews,1.5 total hours,216 lectures,All Levels,,"51,403 students",,,,
"Beginning CUDA Programming: Zero to Hero, First Course!","Scientific Programmer™ Team, Scientific Programming School",https://www.udemy.com/course/introduction-to-parallel-programming-using-gpgpu-and-cuda/,"Learn CUDA programming with GPGPU, kickstart your Big Data and Data Science Career!",Rating: 3.4 out of 5,184 reviews,2.5 total hours,33 lectures,Beginner,,"2,973 students",,,,
Learn how to create a 2D Tower Defense Game in Unity 2021,Gianny Dantas,https://www.udemy.com/course/learn-how-to-create-a-2d-tower-defense-game-in-unity-2020/,Learn Unity and C# and create your first 2D Tower Defense Game,Rating: 4.4 out of 5,184 reviews,8 total hours,64 lectures,All Levels,,"1,137 students",,,,
Test Case Management (Fundamentals & TestRail Demo),Hiba EL Darwish,https://www.udemy.com/course/test-case-management/,Learn more about Test Case Management & TestRail Tool,Rating: 4.4 out of 5,184 reviews,1 total hour,14 lectures,All Levels,,"3,234 students",,,,
JavaScript and React for Beginners: Create 12 projects,Bluelime Learning Solutions,https://www.udemy.com/course/javascript-and-react-for-beginners-create-12-projects/,Practical Hands-on JavaScript and React Step by Step Projects,Rating: 4.3 out of 5,184 reviews,14 total hours,144 lectures,Beginner,,"24,515 students",,,,
Learn JavaScript for Beginners,Simon Sez IT,https://www.udemy.com/course/learn-javascript-for-beginners/,Empower yourself with this comprehensive JavaScript course.,Rating: 4.2 out of 5,184 reviews,3 total hours,37 lectures,Intermediate,,"11,522 students",,,,
"Develop Full iOS Facebook Clone App in Swift, Xcode and PHP",Akhmed Idigov,https://www.udemy.com/course/create-facebook-swift-xcode-php/,Best Swift Course Ever | Build Complete Facebook Clone | All Features & Functionalities | Build Custom Backend Server,Rating: 4.8 out of 5,184 reviews,48 total hours,221 lectures,All Levels,,"1,358 students",,,,
Learn JavaScript AJAX in 1 hour,Laurence Svekis,https://www.udemy.com/course/learn-javascript-ajax/,Guide to Dynamic JavaScript send and receive data from external files.  No page reload create JavaScript Objects JSON,Rating: 3.4 out of 5,184 reviews,1 total hour,20 lectures,Beginner,,"7,866 students",,,,
AngularJS for the Real World - Learn by creating a WebApp,Alessandro Russo,https://www.udemy.com/course/angularjs-for-the-real-world-learn-to-create-a-webapp/,The Angular 1.x course that will teach you how to build real time applications with AngularJS and Firebase.,Rating: 4.0 out of 5,184 reviews,7 total hours,70 lectures,All Levels,,"1,674 students",,,,
Python OOPS: Object Oriented Programming For Python Beginner,Shubham Sarda,https://www.udemy.com/course/python-programming-masterclass/,Learn Object Oriented Programming in Python With Concepts For Beginners! (Quiz + Exercise + Cheatsheet) | Better Coding!,Rating: 4.1 out of 5,184 reviews,3 total hours,37 lectures,All Levels,,"2,776 students",,,,
HTML5 Game Development: 2D Platform Game Fundamentals,Jed Hastwell,https://www.udemy.com/course/html5-game-development-2d-platform-game-fundamentals/,Learn Phaser and modern web development by building a 2D platform game for your web browser,Rating: 4.5 out of 5,184 reviews,4.5 total hours,46 lectures,Beginner,,845 students,,,,
Docker & Docker Compose for Beginners,Jan Zavrel,https://www.udemy.com/course/docker-for-php-developers/,Learn how to use Docker with GitHub storage and Digital Ocean deployment,Rating: 4.8 out of 5,184 reviews,2 total hours,16 lectures,Beginner,,"4,905 students",,,,
Java Programming: Become a Professional Java Engineer!,Anirudh Balasubramanian,https://www.udemy.com/course/java-programming-the-authoritative-edition/,Learn Java from start to finish using an exciting project driven approach,Rating: 4.2 out of 5,184 reviews,34.5 total hours,136 lectures,All Levels,,"3,291 students",,,,
"Unity 2020, Android Game Development: Create a COMPLETE game","Michael Doyon, Michael Doyon",https://www.udemy.com/course/unity-2020-android-game-development-create-a-complete-game/,"Master the fundamentals of mobile game development, from project pre-requisites to GooglePlay Store & App Store product.",Rating: 5.0 out of 5,184 reviews,14 total hours,87 lectures,Beginner,,"1,109 students",,,,
"Decision Trees, Random Forests, Bagging & XGBoost: R Studio",Start-Tech Academy,https://www.udemy.com/course/machine-learning-advanced-decision-trees-in-r/,"Decision Trees and Ensembling techinques in R studio. Bagging, Random Forest, GBM, AdaBoost & XGBoost in R programming",Rating: 4.6 out of 5,184 reviews,6 total hours,55 lectures,All Levels,,"62,682 students",,,,
Ultimate - ISTQB - Test Automation Engineer Course 2022,"Abdul Bari Mohammed, Osman Mohammed",https://www.udemy.com/course/ultimate-istqb-advanced-level-test-automation-engineer/,"Learn the concepts, methods and tools to pass the ISTQB - Advanced Level - Test Automation Engineer Certification Exam.",Rating: 3.4 out of 5,184 reviews,13.5 total hours,32 lectures,Beginner,,620 students,,,,
Natural Language Processing: NLP In Python with 2 Projects,Data Is Good Academy,https://www.udemy.com/course/nlp-bootcamp-machine-learning-deep-learning/,"Learn NLP with Machine Learning Algorithms, Spacy, NLTK, TextBlob for Text Processing, Text Classification and Much More",Rating: 4.2 out of 5,184 reviews,3 total hours,62 lectures,Beginner,,"19,818 students",,,,
Build 10 Java Beginner Projects  from scratch,Bluelime Learning Solutions,https://www.udemy.com/course/build-10-java-beginner-projects-from-scratch/,Create 10 Beginner Projects Step by Step,Rating: 3.5 out of 5,183 reviews,7 total hours,62 lectures,Beginner,,"35,456 students",,,,
GameMaker Studio 2 - The Complete Guide,Suspendee Studios,https://www.udemy.com/course/gamemaker-studio-2-the-complete-guide/,Learn Game Development & Coding in this GameMaker Studio 2 course.,Rating: 3.7 out of 5,183 reviews,5.5 total hours,46 lectures,Beginner,,"3,724 students",,,,
Learn Kotlin and Create Games Using the LibGdx Library,"Tim Buchalka's Learn Programming Academy, Goran Lochert",https://www.udemy.com/course/kotlin-libgdx-game-developers-masterclass/,Become a real games programmer. Create Games Using Kotlin with the LibGDX Game Development Framework.,Rating: 4.1 out of 5,183 reviews,21 total hours,108 lectures,Beginner,,"1,448 students",,,,
Visual C# and ADO.NET Programming,Everest Nwosu,https://www.udemy.com/course/visual-c-and-adonet-programming/,Case Study - Payroll System,Rating: 4.1 out of 5,183 reviews,9.5 total hours,51 lectures,Beginner,,"16,370 students",,,,
R For Beginners: Learn R Programming from Scratch,Oak Academy,https://www.udemy.com/course/r-for-beginners-learn-r-programming-from-scratch/,"R Programming in R and R Studio, analyse data with R (programming language) and become professional at data mining",Rating: 4.6 out of 5,183 reviews,3 total hours,33 lectures,All Levels,,780 students,,,,
Functional Programming in Python,Packt Publishing,https://www.udemy.com/course/functional-programming-in-python/,"Use Functional Programming as a powerful tool to solve many real-world problems by writing robust, testable, and bug-fre",Rating: 4.3 out of 5,183 reviews,2.5 total hours,22 lectures,Intermediate,,927 students,,,,
How To Startup Your Own SaaS (Software As a Service) Company,John Shea,https://www.udemy.com/course/how-to-startup-your-own-saas-software-as-a-service-company/,Build The Next Breakthrough Startup SaaS Company - Bring Your Idea To Life,Rating: 4.0 out of 5,183 reviews,6 total hours,65 lectures,All Levels,,"1,492 students",,,,
Git Masterclass,"Warp 9 Training, Codestars • over 2 million students worldwide!",https://www.udemy.com/course/git-masterclass/,Master EVERYTHING You Need To Know About Git and GitHub,Rating: 4.4 out of 5,183 reviews,2 total hours,46 lectures,Beginner,,998 students,,,,
SQL Server 2022 : The 28 hour Masterclass course (16 in 1),"ELOA FORMATION | SQL | Postgres | Powershell| MySQL | Python | TSQL Administration,TSQL, and SQL Server performance.",https://www.udemy.com/course/microsoft-sql-server-2019-go-from-a-to-z-10-h-of-class/,"Learn how to become a future developer, or either a future DBA, or a performance expert on SQL Server with 150 exercices",Rating: 4.3 out of 5,183 reviews,28 total hours,391 lectures,Beginner,,"1,222 students",,,,
